Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionRate,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
41,0,167.0,12.0,4.0,2.0,46.0,3.0,1,4.0,4766.0,9051.0,3,1,11,3,1.0,1,6.0,4,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
31,1,874.0,15.0,3.0,3.0,72.0,3.0,1,3.0,2610.0,6233.0,1,0,12,3,3.0,1,2.0,5,2.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
37,0,367.0,25.0,2.0,3.0,52.0,2.0,2,4.0,5731.0,17171.0,7,0,13,3,3.0,2,9.0,2,3.0,6.0,2.0,1.0,3.0,3.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,0,199.0,6.0,3.0,4.0,55.0,2.0,1,3.0,2539.0,7950.0,1,0,13,3,3.0,1,4.0,0,3.0,4.0,2.0,2.0,2.0,1.333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
34,0,1400.0,9.0,1.0,2.0,70.0,3.0,2,3.0,5714.0,5829.0,1,0,20,4,1.0,0,6.0,3,2.0,6.0,5.0,1.0,3.0,3.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,0,528.0,8.0,4.0,3.0,100.0,3.0,1,3.0,4323.0,7108.0,1,0,17,3,2.0,0,6.0,2,1.0,5.0,4.0,1.0,4.0,2.5,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
29,1,408.0,23.0,1.0,4.0,45.0,2.0,3,1.0,7336.0,11162.0,1,0,13,3,1.0,1,11.0,3,1.0,11.0,8.0,3.0,10.0,2.75,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,0,593.0,9.0,4.0,2.0,88.0,3.0,3,3.0,13499.0,13782.0,9,0,17,3,3.0,0,20.0,3,2.0,18.0,7.0,2.0,13.0,6.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
42,1,481.0,12.0,3.0,3.0,44.0,3.0,4,1.0,13758.0,2447.0,0,1,12,3,2.0,0,22.0,2,2.0,21.0,9.0,13.0,14.0,1.5,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
42,0,647.0,4.0,4.0,2.0,45.0,3.0,2,1.0,5155.0,2253.0,7,0,13,3,4.0,0,9.0,3,4.0,6.0,4.0,1.0,5.0,3.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
35,0,982.0,1.0,4.0,4.0,58.0,2.0,1,3.0,2258.0,16340.0,6,0,12,3,2.0,1,10.0,2,3.0,8.0,0.0,1.0,7.0,4.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
24,0,477.0,24.0,3.0,4.0,49.0,3.0,1,2.0,3597.0,6409.0,8,0,22,4,4.0,0,6.0,2,3.0,4.0,3.0,1.0,2.0,2.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
28,1,1485.0,12.0,1.0,3.0,79.0,3.0,1,4.0,2515.0,22955.0,1,1,11,3,4.0,0,1.0,4,2.0,1.0,1.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
26,0,1384.0,3.0,4.0,1.0,82.0,4.0,1,4.0,4420.0,13421.0,1,0,22,4,2.0,1,8.0,2,3.0,8.0,7.0,0.0,7.0,8.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
30,0,852.0,10.0,3.0,3.0,72.0,2.0,2,3.0,6578.0,2706.0,1,0,18,3,1.0,1,10.0,3,3.0,10.0,3.0,1.0,4.0,5.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
40,0,902.0,26.0,2.0,3.0,92.0,2.0,2,4.0,4422.0,21203.0,3,1,13,3,4.0,1,16.0,3,1.0,1.0,1.0,0.0,0.0,1.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
35,0,819.0,2.0,3.0,3.0,44.0,2.0,3,2.0,10274.0,19588.0,2,0,18,3,2.0,1,15.0,2,4.0,7.0,7.0,6.0,4.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
34,0,669.0,1.0,3.0,4.0,97.0,2.0,2,1.0,5343.0,25755.0,0,0,20,4,3.0,0,14.0,3,3.0,13.0,9.0,4.0,9.0,2.6,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
35,0,636.0,4.0,4.0,4.0,47.0,2.0,1,4.0,2376.0,26537.0,1,0,13,3,2.0,1,2.0,2,4.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
43,1,1372.0,9.0,3.0,1.0,85.0,1.0,2,3.0,5346.0,9489.0,8,0,13,3,2.0,0,7.0,2,2.0,4.0,3.0,1.0,3.0,2.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,0,862.0,2.0,1.0,3.0,76.0,3.0,1,1.0,2827.0,14947.0,1,0,12,3,3.0,3,1.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56,0,718.0,4.0,4.0,4.0,92.0,3.0,5,1.0,19943.0,18575.0,4,0,13,3,4.0,1,28.0,2,3.0,5.0,2.0,4.0,2.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
29,0,1401.0,6.0,1.0,2.0,54.0,3.0,1,4.0,3131.0,26342.0,1,0,13,3,1.0,1,10.0,5,3.0,10.0,8.0,0.0,8.0,10.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
19,0,645.0,9.0,2.0,3.0,54.0,3.0,1,1.0,2552.0,7172.0,1,0,25,4,3.0,0,1.0,4,3.0,1.0,1.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
45,0,1457.0,7.0,3.0,1.0,83.0,3.0,1,3.0,4477.0,20100.0,4,1,19,3,3.0,1,7.0,2,2.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
37,0,977.0,1.0,3.0,4.0,56.0,2.0,2,4.0,6474.0,9961.0,1,0,13,3,2.0,1,14.0,2,2.0,14.0,8.0,3.0,11.0,3.5,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20,0,805.0,3.0,3.0,1.0,87.0,2.0,1,3.0,3033.0,12828.0,1,0,12,3,1.0,0,2.0,2,2.0,2.0,2.0,1.0,2.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
44,1,1097.0,10.0,4.0,3.0,96.0,3.0,1,3.0,2936.0,10826.0,1,1,11,3,3.0,0,6.0,4,3.0,6.0,4.0,0.0,2.0,6.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
53,0,1223.0,7.0,2.0,4.0,50.0,3.0,5,3.0,18606.0,18640.0,3,0,18,3,2.0,1,26.0,6,3.0,7.0,7.0,4.0,7.0,1.4,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
29,0,942.0,15.0,1.0,2.0,69.0,1.0,1,4.0,2168.0,26933.0,0,1,18,3,1.0,1,6.0,2,2.0,5.0,4.0,1.0,3.0,2.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
22,1,1256.0,3.0,4.0,3.0,48.0,2.0,1,4.0,2853.0,4223.0,0,1,11,3,2.0,1,1.0,5,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
46,0,1402.0,2.0,3.0,3.0,69.0,3.0,4,1.0,17048.0,24097.0,8,0,23,4,1.0,0,28.0,2,3.0,26.0,15.0,15.0,9.0,1.625,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
44,0,111.0,17.0,3.0,4.0,74.0,1.0,1,3.0,2290.0,4279.0,2,0,13,3,4.0,0,6.0,3,3.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
33,0,147.0,2.0,3.0,2.0,99.0,3.0,1,3.0,3600.0,8429.0,1,0,13,3,4.0,1,5.0,2,3.0,5.0,4.0,1.0,4.0,2.5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
41,1,906.0,5.0,2.0,1.0,95.0,2.0,1,1.0,2107.0,20293.0,6,0,17,3,1.0,1,5.0,2,1.0,1.0,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,0,1329.0,29.0,4.0,3.0,61.0,3.0,2,1.0,4115.0,13192.0,8,0,19,3,3.0,3,8.0,3,3.0,4.0,3.0,0.0,3.0,4.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40,0,1184.0,2.0,4.0,2.0,62.0,3.0,2,2.0,4327.0,25440.0,5,0,12,3,4.0,3,5.0,2,3.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
50,0,1421.0,2.0,3.0,4.0,30.0,3.0,4,1.0,17856.0,9490.0,2,0,22,4,3.0,1,32.0,3,3.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
28,0,1179.0,19.0,4.0,4.0,78.0,2.0,1,1.0,3196.0,12449.0,1,0,12,3,3.0,3,6.0,2,3.0,6.0,5.0,3.0,3.0,1.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
46,0,1450.0,15.0,2.0,4.0,52.0,3.0,5,2.0,19081.0,10849.0,5,0,11,3,1.0,1,25.0,2,3.0,4.0,2.0,0.0,3.0,4.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
35,0,1361.0,17.0,4.0,3.0,94.0,3.0,2,1.0,8966.0,21026.0,3,1,15,3,4.0,3,15.0,2,3.0,7.0,7.0,1.0,7.0,3.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
24,1,984.0,17.0,2.0,4.0,97.0,3.0,1,2.0,2210.0,3372.0,1,0,13,3,1.0,1,1.0,3,1.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
33,0,1146.0,25.0,3.0,2.0,82.0,3.0,2,3.0,4539.0,4905.0,1,0,12,3,1.0,1,10.0,3,2.0,10.0,7.0,0.0,1.0,10.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
36,0,917.0,6.0,4.0,3.0,60.0,1.0,1,3.0,2741.0,6865.0,1,0,14,3,3.0,1,7.0,4,3.0,7.0,7.0,1.0,7.0,3.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30,0,853.0,7.0,4.0,3.0,49.0,3.0,2,3.0,3491.0,11309.0,1,0,13,3,1.0,3,10.0,4,2.0,10.0,7.0,8.0,9.0,1.111,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
44,0,200.0,29.0,4.0,4.0,32.0,3.0,2,4.0,4541.0,7744.0,1,0,25,4,2.0,0,20.0,3,3.0,20.0,11.0,13.0,17.0,1.429,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
20,0,654.0,21.0,3.0,3.0,43.0,4.0,1,4.0,2678.0,5050.0,1,0,17,3,4.0,0,2.0,2,3.0,2.0,1.0,2.0,2.0,0.667,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
46,0,150.0,2.0,4.0,4.0,60.0,3.0,2,4.0,7379.0,17433.0,2,0,11,3,3.0,1,12.0,3,2.0,6.0,3.0,1.0,4.0,3.0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
42,0,179.0,2.0,5.0,4.0,79.0,4.0,2,1.0,6272.0,12858.0,7,0,16,3,1.0,1,10.0,3,4.0,4.0,3.0,0.0,3.0,4.0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
60,0,696.0,7.0,4.0,2.0,52.0,4.0,2,4.0,5220.0,10893.0,0,1,18,3,2.0,1,12.0,3,3.0,11.0,7.0,1.0,9.0,5.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,0,116.0,13.0,3.0,3.0,77.0,2.0,1,2.0,2743.0,7331.0,1,0,20,4,3.0,1,2.0,2,3.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
32,0,1316.0,2.0,2.0,4.0,38.0,3.0,2,3.0,4998.0,2338.0,4,1,14,3,4.0,0,10.0,2,3.0,8.0,7.0,0.0,7.0,8.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,0,363.0,1.0,3.0,3.0,77.0,1.0,3,1.0,10252.0,4235.0,2,1,21,4,3.0,1,17.0,2,3.0,7.0,7.0,7.0,7.0,0.875,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33,0,117.0,9.0,3.0,1.0,60.0,3.0,1,4.0,2781.0,6311.0,0,0,13,3,2.0,1,15.0,5,3.0,14.0,10.0,4.0,10.0,2.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
40,0,107.0,10.0,3.0,2.0,84.0,2.0,2,2.0,6852.0,11591.0,7,0,12,3,2.0,1,7.0,2,4.0,5.0,1.0,1.0,3.0,2.5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25,0,1356.0,10.0,4.0,3.0,57.0,3.0,2,4.0,4950.0,20623.0,0,0,14,3,2.0,0,5.0,4,3.0,4.0,3.0,1.0,1.0,2.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
30,0,1465.0,1.0,3.0,4.0,63.0,3.0,1,2.0,3579.0,9369.0,0,1,21,4,1.0,1,12.0,2,3.0,11.0,9.0,5.0,7.0,1.833,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
42,0,458.0,26.0,5.0,1.0,60.0,3.0,3,1.0,13191.0,23281.0,3,1,17,3,3.0,0,20.0,6,3.0,1.0,0.0,0.0,0.0,1.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
35,0,1212.0,8.0,2.0,3.0,78.0,2.0,3,4.0,10377.0,13755.0,4,1,11,3,2.0,1,16.0,6,2.0,13.0,2.0,4.0,12.0,2.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,0,1103.0,14.0,3.0,1.0,42.0,3.0,1,1.0,2235.0,14377.0,1,1,14,3,4.0,2,9.0,3,2.0,9.0,7.0,6.0,8.0,1.286,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
54,0,966.0,1.0,4.0,4.0,53.0,3.0,3,3.0,10502.0,9659.0,7,0,17,3,1.0,1,33.0,2,1.0,5.0,4.0,1.0,4.0,2.5,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44,0,1117.0,2.0,1.0,1.0,72.0,4.0,1,4.0,2011.0,19982.0,1,0,13,3,4.0,1,10.0,5,3.0,10.0,5.0,7.0,7.0,1.25,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
19,1,504.0,10.0,3.0,1.0,96.0,2.0,1,2.0,1859.0,6148.0,1,1,25,4,2.0,0,1.0,2,4.0,1.0,1.0,0.0,0.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
29,0,1010.0,1.0,3.0,1.0,97.0,3.0,1,4.0,3760.0,5598.0,1,0,15,3,1.0,3,3.0,5,3.0,3.0,2.0,1.0,2.0,1.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
54,0,685.0,3.0,3.0,4.0,85.0,3.0,4,4.0,17779.0,23474.0,3,0,14,3,1.0,0,36.0,2,3.0,10.0,9.0,0.0,9.0,10.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
31,0,1332.0,11.0,2.0,3.0,80.0,3.0,2,1.0,6833.0,17089.0,1,1,12,3,4.0,0,6.0,2,2.0,6.0,5.0,0.0,1.0,6.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
31,0,1062.0,24.0,3.0,3.0,96.0,2.0,2,1.0,6812.0,17198.0,1,0,19,3,2.0,0,10.0,2,3.0,10.0,9.0,1.0,8.0,5.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
59,0,326.0,3.0,3.0,3.0,48.0,2.0,2,4.0,5171.0,16490.0,5,0,17,3,4.0,0,13.0,2,3.0,6.0,1.0,0.0,5.0,6.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
43,0,920.0,3.0,3.0,3.0,96.0,1.0,5,4.0,19740.0,18625.0,3,0,14,3,2.0,1,25.0,2,3.0,8.0,7.0,0.0,7.0,8.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
49,0,1098.0,4.0,2.0,1.0,85.0,2.0,5,3.0,18711.0,12124.0,2,0,13,3,3.0,1,23.0,2,4.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
36,0,469.0,3.0,3.0,3.0,46.0,3.0,1,2.0,3692.0,9256.0,1,0,12,3,3.0,0,12.0,2,2.0,11.0,10.0,0.0,7.0,11.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
48,0,969.0,2.0,2.0,4.0,76.0,4.0,1,2.0,2559.0,16620.0,5,0,11,3,3.0,0,7.0,4,2.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
27,0,1167.0,4.0,2.0,1.0,76.0,3.0,1,3.0,2517.0,3208.0,1,0,11,3,2.0,3,5.0,2,3.0,5.0,3.0,0.0,3.0,5.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
29,0,1329.0,7.0,3.0,3.0,82.0,3.0,2,4.0,6623.0,4204.0,1,1,11,3,2.0,2,6.0,2,3.0,6.0,0.0,1.0,0.0,3.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48,0,715.0,1.0,3.0,4.0,76.0,2.0,5,4.0,18265.0,8733.0,6,0,12,3,3.0,0,25.0,3,4.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
29,0,694.0,1.0,3.0,4.0,87.0,2.0,4,4.0,16124.0,3423.0,3,0,14,3,2.0,2,9.0,2,2.0,7.0,7.0,1.0,7.0,3.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,0,1320.0,20.0,3.0,3.0,89.0,4.0,1,3.0,2585.0,21643.0,0,0,17,3,4.0,0,2.0,5,2.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
44,0,1099.0,5.0,3.0,2.0,88.0,3.0,5,2.0,18213.0,8751.0,7,0,11,3,3.0,1,26.0,5,3.0,22.0,9.0,3.0,10.0,5.5,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
33,0,536.0,10.0,5.0,4.0,82.0,4.0,3,3.0,8380.0,21708.0,0,1,14,3,4.0,2,10.0,3,3.0,9.0,8.0,0.0,8.0,9.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
19,0,265.0,25.0,3.0,2.0,57.0,4.0,1,4.0,2994.0,21221.0,1,1,12,3,4.0,0,1.0,2,3.0,1.0,0.0,0.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
23,0,373.0,1.0,2.0,4.0,47.0,3.0,1,3.0,1223.0,16901.0,1,0,22,4,4.0,1,1.0,2,3.0,1.0,0.0,0.0,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
25,1,599.0,24.0,1.0,3.0,73.0,1.0,1,4.0,1118.0,8040.0,1,1,14,3,4.0,0,1.0,4,3.0,1.0,0.0,1.0,0.0,0.5,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26,0,583.0,4.0,2.0,3.0,53.0,3.0,1,4.0,2875.0,9973.0,1,1,20,4,2.0,0,8.0,2,2.0,8.0,5.0,2.0,2.0,2.667,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
45,1,1449.0,2.0,3.0,1.0,94.0,1.0,5,2.0,18824.0,2493.0,2,1,16,3,1.0,0,26.0,2,3.0,24.0,10.0,1.0,11.0,12.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
55,0,177.0,8.0,1.0,4.0,37.0,2.0,4,2.0,13577.0,25592.0,1,1,15,3,4.0,1,34.0,3,3.0,33.0,9.0,15.0,0.0,2.062,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
21,1,251.0,10.0,2.0,1.0,45.0,2.0,1,3.0,2625.0,25308.0,1,0,20,4,3.0,0,2.0,2,1.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,0,168.0,4.0,2.0,4.0,33.0,2.0,5,2.0,18789.0,9946.0,2,0,14,3,3.0,1,26.0,2,3.0,11.0,4.0,0.0,8.0,11.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
34,0,131.0,2.0,3.0,3.0,86.0,3.0,2,1.0,4538.0,6039.0,0,1,12,3,4.0,0,4.0,3,3.0,3.0,2.0,0.0,2.0,3.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
51,0,237.0,9.0,3.0,4.0,83.0,3.0,5,2.0,19847.0,19196.0,4,1,24,4,1.0,1,31.0,5,2.0,29.0,10.0,11.0,10.0,2.417,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
59,0,1429.0,18.0,4.0,4.0,67.0,3.0,3,4.0,10512.0,20002.0,6,0,12,3,4.0,0,25.0,6,2.0,9.0,7.0,5.0,4.0,1.5,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
34,0,135.0,19.0,3.0,3.0,46.0,3.0,2,2.0,4444.0,22534.0,4,0,13,3,3.0,2,15.0,2,4.0,11.0,8.0,5.0,10.0,1.833,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
28,0,791.0,1.0,4.0,4.0,44.0,3.0,1,3.0,2154.0,6842.0,0,1,11,3,3.0,0,5.0,2,2.0,4.0,2.0,0.0,2.0,4.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
44,0,1199.0,4.0,2.0,3.0,92.0,4.0,5,1.0,19190.0,17477.0,1,0,14,3,4.0,2,26.0,4,2.0,25.0,9.0,14.0,13.0,1.667,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34,0,648.0,11.0,3.0,3.0,56.0,2.0,2,2.0,4490.0,21833.0,4,0,11,3,4.0,2,14.0,5,4.0,10.0,9.0,1.0,8.0,5.0,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
35,0,735.0,6.0,1.0,3.0,66.0,3.0,1,3.0,3506.0,6020.0,0,1,14,3,4.0,0,4.0,3,3.0,3.0,2.0,2.0,2.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
42,0,603.0,7.0,4.0,2.0,78.0,4.0,2,2.0,2372.0,5628.0,6,1,16,3,4.0,0,18.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
43,0,531.0,4.0,4.0,4.0,56.0,2.0,3,4.0,10231.0,20364.0,3,0,14,3,4.0,0,23.0,3,4.0,21.0,7.0,15.0,17.0,1.312,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
36,0,429.0,2.0,4.0,3.0,53.0,3.0,2,2.0,5410.0,2323.0,9,1,11,3,4.0,0,18.0,2,3.0,16.0,14.0,5.0,12.0,2.667,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,1,621.0,15.0,3.0,1.0,73.0,3.0,3,4.0,7978.0,14075.0,1,0,11,3,4.0,1,10.0,2,3.0,10.0,7.0,0.0,5.0,10.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
28,0,193.0,2.0,3.0,4.0,52.0,2.0,1,4.0,3867.0,14222.0,1,1,12,3,2.0,1,2.0,2,3.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
51,0,968.0,6.0,2.0,2.0,40.0,2.0,1,3.0,2838.0,4257.0,0,0,14,3,2.0,0,8.0,6,2.0,7.0,0.0,7.0,7.0,0.875,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
30,0,879.0,9.0,2.0,3.0,72.0,3.0,2,3.0,4695.0,12858.0,7,1,18,3,3.0,0,10.0,3,3.0,8.0,4.0,1.0,7.0,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
29,1,806.0,7.0,3.0,2.0,39.0,3.0,1,3.0,3339.0,17285.0,3,1,13,3,1.0,2,10.0,2,3.0,7.0,7.0,7.0,7.0,0.875,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,0,640.0,1.0,3.0,4.0,84.0,3.0,1,1.0,2080.0,4732.0,2,0,11,3,2.0,0,5.0,2,2.0,3.0,2.0,1.0,2.0,1.5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
25,0,266.0,1.0,3.0,4.0,40.0,3.0,1,2.0,2096.0,18830.0,1,0,18,3,4.0,0,2.0,3,2.0,2.0,2.0,2.0,1.0,0.667,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
